,State,Transaction_Year,Quaters,Transaction_type,Transaction_count,Transaction_amount
1478,odisha,2020,2,Financial Services,66787,50322080
1479,odisha,2020,2,Others,86553,48818444
1480,odisha,2022,3,Merchant payments,188143417,102889591517
1481,odisha,2022,3,Peer-to-peer payments,161912635,444439407187
1482,odisha,2022,3,Recharge & bill payments,36270166,16916650473
1483,odisha,2022,3,Financial Services,113961,114005498
1484,odisha,2022,3,Others,247147,185902663
1485,odisha,2022,4,Merchant payments,222167575,121470843740
1486,odisha,2022,4,Peer-to-peer payments,186438654,512124643103
1487,odisha,2022,4,Recharge & bill payments,36735289,18266150373
1488,odisha,2022,4,Financial Services,132033,149681749
1489,odisha,2022,4,Others,241192,205745557
1490,odisha,2022,1,Peer-to-peer payments,118999900,364447461107
1491,odisha,2022,1,Merchant payments,118108271,74302051597
1492,odisha,2022,1,Recharge & bill payments,26083549,12133153536
1493,odisha,2022,1,Financial Services,102802,118946014
1494,odisha,2022,1,Others,338977,225699523
1495,odisha,2022,2,Merchant payments,148544714,90369380298
1496,odisha,2022,2,Peer-to-peer payments,134717859,405793657448
1497,odisha,2022,2,Recharge & bill payments,29843263,13602640170
1498,odisha,2022,2,Financial Services,88649,95050158
1499,odisha,2022,2,Others,257113,174284263
1500,odisha,2019,3,Peer-to-peer payments,18490877,51447586885
1501,odisha,2019,3,Merchant payments,13984738,3895753253
1502,odisha,2019,3,Recharge & bill payments,8565917,1806123698
1503,odisha,2019,3,Financial Services,195034,31079934
1504,odisha,2019,3,Others,185706,124033587
1505,odisha,2019,4,Peer-to-peer payments,43284477,72966050937
1506,odisha,2019,4,Recharge & bill payments,10629461,2290841668
1507,odisha,2019,4,Merchant payments,10601703,4395710870
1508,odisha,2019,4,Financial Services,323887,38782542
1509,odisha,2019,4,Others,156105,77987614
1510,odisha,2019,1,Peer-to-peer payments,24117274,33342321630
1511,odisha,2019,1,Recharge & bill payments,6713747,1120730273
1512,odisha,2019,1,Merchant payments,2690762,821493664
1513,odisha,2019,1,Financial Services,375910,34542738
1514,odisha,2019,1,Others,134249,108039623
1515,odisha,2019,2,Peer-to-peer payments,16455353,41423292021
1516,odisha,2019,2,Recharge & bill payments,7845252,1506620072
1517,odisha,2019,2,Merchant payments,4827067,1664621261
1518,odisha,2019,2,Financial Services,202705,20424212
1519,odisha,2019,2,Others,181647,139897303
1520,odisha,2018,3,Peer-to-peer payments,24472139,22029087498
1521,odisha,2018,3,Recharge & bill payments,3886392,605721781
1522,odisha,2018,3,Financial Services,836547,97292154
1523,odisha,2018,3,Merchant payments,729995,275532813
1524,odisha,2018,3,Others,127082,86881527
1525,odisha,2018,4,Peer-to-peer payments,12285028,21804268077
1526,odisha,2018,4,Recharge & bill payments,5142124,773017649
1527,odisha,2018,4,Merchant payments,3061813,682181415
1528,odisha,2018,4,Financial Services,495495,55534399
1529,odisha,2018,4,Others,158338,114868029
1530,odisha,2018,1,Recharge & bill payments,2874109,331254466
1531,odisha,2018,1,Peer-to-peer payments,2305610,4033548999
1532,odisha,2018,1,Financial Services,323352,58099674
1533,odisha,2018,1,Merchant payments,129659,112301341
1534,odisha,2018,1,Others,177091,92427728
1535,odisha,2018,2,Peer-to-peer payments,3989202,7621288195
1536,odisha,2018,2,Recharge & bill payments,3307545,482823290
1537,odisha,2018,2,Financial Services,472304,67829259
1538,odisha,2018,2,Merchant payments,257628,213530873
1539,odisha,2018,2,Others,131465,102838720
1540,karnataka,2021,3,Merchant payments,391381353,190563423840
1541,karnataka,2021,3,Peer-to-peer payments,288462867,908138627418
1542,karnataka,2021,3,Recharge & bill payments,72168311,33386709060
1543,karnataka,2021,3,Financial Services,286685,508051800
1544,karnataka,2021,3,Others,997323,637927036
1545,karnataka,2021,4,Merchant payments,503210623,243754536471
1546,karnataka,2021,4,Peer-to-peer payments,350032663,1090951587881
1547,karnataka,2021,4,Recharge & bill payments,76826701,39294350717
1548,karnataka,2021,4,Financial Services,365769,574240588
1549,karnataka,2021,4,Others,1289682,896608692
1550,karnataka,2021,1,Merchant payments,279599017,117959690729
1551,karnataka,2021,1,Peer-to-peer payments,190894164,610937002732
1552,karnataka,2021,1,Recharge & bill payments,52261651,25111731675
1553,karnataka,2021,1,Financial Services,297710,475815041
1554,karnataka,2021,1,Others,744950,511117233
1555,karnataka,2021,2,Merchant payments,244460862,124624417935
1556,karnataka,2021,2,Peer-to-peer payments,216539959,684035748184
1557,karnataka,2021,2,Recharge & bill payments,68599238,28272314719
1558,karnataka,2021,2,Financial Services,304779,456933673
1559,karnataka,2021,2,Others,744208,497736717
1560,karnataka,2023,1,Merchant payments,1130908170,476183911608
1561,karnataka,2023,1,Peer-to-peer payments,596731227,1908849346648
1562,karnataka,2023,1,Recharge & bill payments,115567496,83516906348
1563,karnataka,2023,1,Financial Services,541652,829191703
1564,karnataka,2023,1,Others,948644,847870010
1565,karnataka,2023,2,Merchant payments,1282439025,553947152559
1566,karnataka,2023,2,Peer-to-peer payments,655334370,2131661599812
1567,karnataka,2023,2,Recharge & bill payments,128708109,90352839418
1568,karnataka,2023,2,Financial Services,564180,870214613
1569,karnataka,2023,2,Others,821842,767292428
1570,karnataka,2020,3,Merchant payments,137206600,60769881812
1571,karnataka,2020,3,Peer-to-peer payments,119241776,390432374828
1572,karnataka,2020,3,Recharge & bill payments,43139631,18911088810
1573,karnataka,2020,3,Financial Services,251980,358426105
1574,karnataka,2020,3,Others,520544,268744139
1575,karnataka,2020,4,Merchant payments,215711211,97147239182
1576,karnataka,2020,4,Peer-to-peer payments,166981242,538340957771
1577,karnataka,2020,4,Recharge & bill payments,47736461,21611671359
1578,karnataka,2020,4,Financial Services,284700,427966918
1579,karnataka,2020,4,Others,823370,508863332
1580,karnataka,2020,1,Merchant payments,132970737,40374401933
1581,karnataka,2020,1,Peer-to-peer payments,100868460,297635301555
1582,karnataka,2020,1,Recharge & bill payments,35854971,14724886028
1583,karnataka,2020,1,Financial Services,93648,110130184
1584,karnataka,2020,1,Others,1246074,557335296
1585,karnataka,2020,2,Merchant payments,87251639,38463881234
1586,karnataka,2020,2,Peer-to-peer payments,82118363,265767207470
1587,karnataka,2020,2,Recharge & bill payments,43290272,16434890228
1588,karnataka,2020,2,Financial Services,161560,246367207
1589,karnataka,2020,2,Others,399878,192530880
1590,karnataka,2022,3,Merchant payments,704609552,333606445776
1591,karnataka,2022,3,Peer-to-peer payments,404084880,1282604186671
1592,karnataka,2022,3,Recharge & bill payments,79979546,48539011844
1593,karnataka,2022,3,Financial Services,361312,558132533
1594,karnataka,2022,3,Others,726038,610455785
1595,karnataka,2022,4,Merchant payments,830157371,380643835280
1596,karnataka,2022,4,Peer-to-peer payments,460041715,1468087523889
1597,karnataka,2022,4,Recharge & bill payments,87517348,54445900607
1598,karnataka,2022,4,Financial Services,426795,650217624
1599,karnataka,2022,4,Others,767142,689145506
1600,karnataka,2022,1,Merchant payments,588543313,278109650949
1601,karnataka,2022,1,Peer-to-peer payments,389491586,1243199329198
1602,karnataka,2022,1,Recharge & bill payments,78206453,43891305256
1603,karnataka,2022,1,Financial Services,384922,624857963
1604,karnataka,2022,1,Others,1229133,824344937
1605,karnataka,2022,2,Merchant payments,735295388,358016289601
1606,karnataka,2022,2,Peer-to-peer payments,449723751,1457330278795
1607,karnataka,2022,2,Recharge & bill payments,91137091,50583781089
1608,karnataka,2022,2,Financial Services,351688,545330283
1609,karnataka,2022,2,Others,941042,670434289
1610,karnataka,2019,3,Merchant payments,76924325,20375791901
1611,karnataka,2019,3,Peer-to-peer payments,67784880,183163325083
1612,karnataka,2019,3,Recharge & bill payments,24339891,10208179941
1613,karnataka,2019,3,Financial Services,189716,57194690
1614,karnataka,2019,3,Others,1494923,732228821
1615,karnataka,2019,4,Merchant payments,114044901,31602890835
1616,karnataka,2019,4,Peer-to-peer payments,93311589,250562864352
1617,karnataka,2019,4,Recharge & bill payments,28862161,12183568521
1618,karnataka,2019,4,Financial Services,101937,51145982
1619,karnataka,2019,4,Others,1475664,646673755
1620,karnataka,2019,1,Peer-to-peer payments,44049036,104118436760
1621,karnataka,2019,1,Merchant payments,24491960,7076613843
1622,karnataka,2019,1,Recharge & bill payments,16981941,6217689429
1623,karnataka,2019,1,Financial Services,293728,51023386
1624,karnataka,2019,1,Others,770944,512618725
1625,karnataka,2019,2,Peer-to-peer payments,50033334,142910706254
1626,karnataka,2019,2,Merchant payments,44848593,12338599108
1627,karnataka,2019,2,Recharge & bill payments,19283028,7745156562
1628,karnataka,2019,2,Financial Services,140353,44871623
1629,karnataka,2019,2,Others,1096296,662690676
1630,karnataka,2018,3,Peer-to-peer payments,12863507,42819128165
1631,karnataka,2018,3,Recharge & bill payments,8674172,3019156590
1632,karnataka,2018,3,Merchant payments,3638065,1879406580
1633,karnataka,2018,3,Financial Services,205740,50726023
1634,karnataka,2018,3,Others,598777,456674396
1635,karnataka,2018,4,Peer-to-peer payments,20471744,63575342228
1636,karnataka,2018,4,Merchant payments,11812478,4751317554
1637,karnataka,2018,4,Recharge & bill payments,11426205,4030978295
1638,karnataka,2018,4,Financial Services,289353,71134704
1639,karnataka,2018,4,Others,812291,579613793
1640,karnataka,2018,1,Recharge & bill payments,5785292,1496816541
1641,karnataka,2018,1,Peer-to-peer payments,4456528,16522277460
1642,karnataka,2018,1,Merchant payments,1089627,696586489
1643,karnataka,2018,1,Financial Services,159848,52664837
1644,karnataka,2018,1,Others,525604,449549985
1645,karnataka,2018,2,Recharge & bill payments,7391926,2435924808
1646,karnataka,2018,2,Peer-to-peer payments,7164836,29135024501
1647,karnataka,2018,2,Merchant payments,1874383,1361967204
1648,karnataka,2018,2,Financial Services,194363,93244737
1649,karnataka,2018,2,Others,490939,489418829
1650,gujarat,2021,3,Merchant payments,62934471,48197579736
1651,gujarat,2021,3,Peer-to-peer payments,56134212,208013326600
1652,gujarat,2021,3,Recharge & bill payments,29580901,15945997372
1653,gujarat,2021,3,Financial Services,125167,163304131
1654,gujarat,2021,3,Others,473656,304418273
1655,gujarat,2021,4,Merchant payments,84846502,68717933161
1656,gujarat,2021,4,Peer-to-peer payments,67301686,254338740726
1657,gujarat,2021,4,Recharge & bill payments,30072479,18739034341
1658,gujarat,2021,4,Financial Services,175393,209214620
1659,gujarat,2021,4,Others,591265,377657202
1660,gujarat,2021,1,Peer-to-peer payments,36427493,144818968373
1661,gujarat,2021,1,Merchant payments,35815382,26512643894
1662,gujarat,2021,1,Recharge & bill payments,22088838,11996115292
1663,gujarat,2021,1,Financial Services,126380,137612317
1664,gujarat,2021,1,Others,316472,235440836
1665,gujarat,2021,2,Merchant payments,42593432,33542305033
1666,gujarat,2021,2,Peer-to-peer payments,41642387,162483567902
1667,gujarat,2021,2,Recharge & bill payments,27127405,13750783181
1668,gujarat,2021,2,Financial Services,128647,136119996
1669,gujarat,2021,2,Others,349525,249278437
1670,gujarat,2023,1,Merchant payments,199359623,123421554216
1671,gujarat,2023,1,Peer-to-peer payments,120907384,436337923470
1672,gujarat,2023,1,Recharge & bill payments,41649002,37570733166
1673,gujarat,2023,1,Financial Services,180163,200278806
1674,gujarat,2023,1,Others,415154,295699148
1675,gujarat,2023,2,Merchant payments,239396654,135256737974
1676,gujarat,2023,2,Peer-to-peer payments,132035120,470150906708
1677,gujarat,2023,2,Recharge & bill payments,44902296,39506073738
1678,gujarat,2023,2,Financial Services,191053,225104195
1679,gujarat,2023,2,Others,397430,268385910
1680,gujarat,2020,3,Peer-to-peer payments,23130724,89142122337
1681,gujarat,2020,3,Merchant payments,18338969,12749796641
1682,gujarat,2020,3,Recharge & bill payments,17481357,9820654243
1683,gujarat,2020,3,Financial Services,92278,84723188
1684,gujarat,2020,3,Others,246851,124456073
1685,gujarat,2020,4,Peer-to-peer payments,29967258,116743230330
1686,gujarat,2020,4,Merchant payments,28430460,20844321156
1687,gujarat,2020,4,Recharge & bill payments,18943669,10441981826
1688,gujarat,2020,4,Financial Services,113371,120056733
1689,gujarat,2020,4,Others,373789,243470065
1690,gujarat,2020,1,Peer-to-peer payments,19068093,72393727235
1691,gujarat,2020,1,Recharge & bill payments,15648472,7197595156
1692,gujarat,2020,1,Merchant payments,12191478,7210758662
1693,gujarat,2020,1,Financial Services,50753,27460255
1694,gujarat,2020,1,Others,367621,165535312
1695,gujarat,2020,2,Recharge & bill payments,19971660,8322688556
1696,gujarat,2020,2,Peer-to-peer payments,17569398,64723140394
1697,gujarat,2020,2,Merchant payments,9645967,7196610931
1698,gujarat,2020,2,Financial Services,59617,53132341
1699,gujarat,2020,2,Others,173543,92274135
1700,gujarat,2022,3,Merchant payments,161264265,109018764232
1701,gujarat,2022,3,Peer-to-peer payments,103034790,359338045092
1702,gujarat,2022,3,Recharge & bill payments,38383683,28649040040
1703,gujarat,2022,3,Financial Services,152053,162173602
1704,gujarat,2022,3,Others,404941,269479241
1705,gujarat,2022,4,Merchant payments,186533503,125585214989
1706,gujarat,2022,4,Peer-to-peer payments,114868478,411053364214
1707,gujarat,2022,4,Recharge & bill payments,39167297,30789927498
1708,gujarat,2022,4,Financial Services,179101,194314203
1709,gujarat,2022,4,Others,407639,295484431
1710,gujarat,2022,1,Merchant payments,101648378,79563412221
1711,gujarat,2022,1,Peer-to-peer payments,77768758,292439274688
1712,gujarat,2022,1,Recharge & bill payments,30473298,20042066374
1713,gujarat,2022,1,Financial Services,160423,187077879
1714,gujarat,2022,1,Others,496289,316261089
1715,gujarat,2022,2,Merchant payments,131610193,95585623258
1716,gujarat,2022,2,Peer-to-peer payments,86423696,326945780476
1717,gujarat,2022,2,Recharge & bill payments,33424931,23844933238
1718,gujarat,2022,2,Financial Services,125180,142685436
1719,gujarat,2022,2,Others,468796,278978567
1720,gujarat,2019,3,Peer-to-peer payments,14529353,49206585462
1721,gujarat,2019,3,Merchant payments,11788077,4211116461
1722,gujarat,2019,3,Recharge & bill payments,11349625,5768100024
1723,gujarat,2019,3,Financial Services,78609,20507001
1724,gujarat,2019,3,Others,482985,256386015
1725,gujarat,2019,4,Peer-to-peer payments,19107911,64477452638
1726,gujarat,2019,4,Recharge & bill payments,12967713,6517891166
1727,gujarat,2019,4,Merchant payments,9964076,5480269119
1728,gujarat,2019,4,Financial Services,63498,20202767
1729,gujarat,2019,4,Others,444434,194846362
1730,gujarat,2019,1,Peer-to-peer payments,13465044,31231285551
1731,gujarat,2019,1,Recharge & bill payments,8595256,3104251732
1732,gujarat,2019,1,Merchant payments,2493340,1296376125
1733,gujarat,2019,1,Financial Services,114539,19581520
1734,gujarat,2019,1,Others,323272,204585378
1735,gujarat,2019,2,Peer-to-peer payments,12547493,41853661230
1736,gujarat,2019,2,Recharge & bill payments,10434449,4651874823
1737,gujarat,2019,2,Merchant payments,5486791,2526448415
1738,gujarat,2019,2,Financial Services,70502,17349813
1739,gujarat,2019,2,Others,442607,271280936
1740,gujarat,2018,3,Peer-to-peer payments,5287200,15272745137
1741,gujarat,2018,3,Recharge & bill payments,5117168,1938041688
1742,gujarat,2018,3,Merchant payments,573440,466209496
1743,gujarat,2018,3,Financial Services,136468,24930605
1744,gujarat,2018,3,Others,219873,164477497
1745,gujarat,2018,4,Peer-to-peer payments,6488202,21207285184
1746,gujarat,2018,4,Recharge & bill payments,6138404,2297332323
1747,gujarat,2018,4,Merchant payments,1656377,1088373316
1748,gujarat,2018,4,Financial Services,133915,30699273
1749,gujarat,2018,4,Others,316405,207297005
1750,gujarat,2018,1,Recharge & bill payments,3691952,878929080
1751,gujarat,2018,1,Peer-to-peer payments,1738974,6318864759
1752,gujarat,2018,1,Merchant payments,145436,166036667
1753,gujarat,2018,1,Financial Services,122117,27986679
1754,gujarat,2018,1,Others,250296,186165067
1755,gujarat,2018,2,Recharge & bill payments,4643367,1571880396
1756,gujarat,2018,2,Peer-to-peer payments,2483231,10009680530
1757,gujarat,2018,2,Merchant payments,275503,356984574
1758,gujarat,2018,2,Financial Services,140704,38598263
1759,gujarat,2018,2,Others,202928,185541007
1760,haryana,2021,3,Merchant payments,66885213,40190922826
1761,haryana,2021,3,Peer-to-peer payments,55929958,188548678300
1762,haryana,2021,3,Recharge & bill payments,17087955,11681457468
1763,haryana,2021,3,Financial Services,77496,116592181
1764,haryana,2021,3,Others,479071,289441481
1765,haryana,2021,4,Merchant payments,84993587,56325102920
1766,haryana,2021,4,Peer-to-peer payments,66548306,238638993818
1767,haryana,2021,4,Recharge & bill payments,17632752,13817258646
1768,haryana,2021,4,Financial Services,105050,151421306
1769,haryana,2021,4,Others,407280,307822609
1770,haryana,2021,1,Merchant payments,39363588,23389100227
1771,haryana,2021,1,Peer-to-peer payments,36764622,135970636784
1772,haryana,2021,1,Recharge & bill payments,13680353,9260346909
1773,haryana,2021,1,Financial Services,79784,99672809
