,State,Transaction_Year,Quaters,District,Transaction_Type,Transaction_Count,Transaction_Amount
9510,chhattisgarh,2019,3,surajpur district,TOTAL,164739,289672854
9511,chhattisgarh,2019,3,baloda bazar district,TOTAL,290500,476320269
9512,chhattisgarh,2019,3,sukma district,TOTAL,69659,156368729
9513,chhattisgarh,2019,3,raigarh district,TOTAL,551609,927881426
9514,chhattisgarh,2019,3,janjgir champa district,TOTAL,796397,1162313123
9515,chhattisgarh,2019,3,jashpur district,TOTAL,152015,259121301
9516,chhattisgarh,2019,3,balod district,TOTAL,162963,249468764
9517,chhattisgarh,2019,3,kabirdham district,TOTAL,143834,217234590
9518,chhattisgarh,2019,3,surguja district,TOTAL,293050,535846373
9519,chhattisgarh,2019,3,dantewada district,TOTAL,100063,207146775
9520,chhattisgarh,2019,3,gariyaband district,TOTAL,118147,198947427
9521,chhattisgarh,2019,3,durg district,TOTAL,2023250,2714043340
9522,chhattisgarh,2019,3,rajnandgaon district,TOTAL,347908,543905597
9523,chhattisgarh,2019,3,raipur district,TOTAL,3977297,6485603479
9524,chhattisgarh,2019,3,narayanpur district,TOTAL,38609,62303879
9525,chhattisgarh,2019,3,kanker district,TOTAL,187349,350436897
9526,chhattisgarh,2019,3,korea district,TOTAL,179034,332214564
9527,chhattisgarh,2019,3,mungeli district,TOTAL,91597,160821668
9528,chhattisgarh,2019,3,bilaspur district,TOTAL,998165,1661024492
9529,chhattisgarh,2019,3,balrampur district,TOTAL,149868,357557994
9530,chhattisgarh,2019,3,bijapur district,TOTAL,91833,198283499
9531,chhattisgarh,2019,3,bemetara district,TOTAL,144795,215769361
9532,chhattisgarh,2019,3,bastar district,TOTAL,223444,425608185
9533,chhattisgarh,2019,3,kondagaon district,TOTAL,98865,176502268
9534,chhattisgarh,2019,3,mahasamund district,TOTAL,245614,451812545
9535,chhattisgarh,2019,4,dhamtari district,TOTAL,226628,364594358
9536,chhattisgarh,2019,4,korba district,TOTAL,579614,1007648571
9537,chhattisgarh,2019,4,surajpur district,TOTAL,224124,411575360
9538,chhattisgarh,2019,4,baloda bazar district,TOTAL,372076,645723475
9539,chhattisgarh,2019,4,sukma district,TOTAL,84343,205940213
9540,chhattisgarh,2019,4,raigarh district,TOTAL,727666,1244726770
9541,chhattisgarh,2019,4,janjgir champa district,TOTAL,869528,1362421999
9542,chhattisgarh,2019,4,jashpur district,TOTAL,194854,350361155
9543,chhattisgarh,2019,4,balod district,TOTAL,211986,332199715
9544,chhattisgarh,2019,4,kabirdham district,TOTAL,185476,282998909
9545,chhattisgarh,2019,4,surguja district,TOTAL,398053,730934546
9546,chhattisgarh,2019,4,dantewada district,TOTAL,117225,265146167
9547,chhattisgarh,2019,4,gariyaband district,TOTAL,147799,255244213
9548,chhattisgarh,2019,4,durg district,TOTAL,2628735,3617557460
9549,chhattisgarh,2019,4,rajnandgaon district,TOTAL,445558,711713323
9550,chhattisgarh,2019,4,raipur district,TOTAL,5644383,9527539915
9551,chhattisgarh,2019,4,narayanpur district,TOTAL,46004,79062278
9552,chhattisgarh,2019,4,kanker district,TOTAL,232027,452866036
9553,chhattisgarh,2019,4,korea district,TOTAL,244650,448456877
9554,chhattisgarh,2019,4,mungeli district,TOTAL,124192,211669072
9555,chhattisgarh,2019,4,bilaspur district,TOTAL,1367178,2176560885
9556,chhattisgarh,2019,4,balrampur district,TOTAL,203589,479163643
9557,chhattisgarh,2019,4,bijapur district,TOTAL,112547,258665089
9558,chhattisgarh,2019,4,bemetara district,TOTAL,183767,308208450
9559,chhattisgarh,2019,4,bastar district,TOTAL,290231,574718383
9560,chhattisgarh,2019,4,kondagaon district,TOTAL,123171,227155762
9561,chhattisgarh,2019,4,mahasamund district,TOTAL,320354,610936099
9562,chhattisgarh,2019,1,dhamtari district,TOTAL,127393,209101529
9563,chhattisgarh,2019,1,korba district,TOTAL,372554,577233813
9564,chhattisgarh,2019,1,surajpur district,TOTAL,147208,231844122
9565,chhattisgarh,2019,1,baloda bazar district,TOTAL,241579,389323840
9566,chhattisgarh,2019,1,sukma district,TOTAL,43905,89330823
9567,chhattisgarh,2019,1,raigarh district,TOTAL,487271,806661077
9568,chhattisgarh,2019,1,janjgir champa district,TOTAL,772956,1002709901
9569,chhattisgarh,2019,1,jashpur district,TOTAL,110172,222488873
9570,chhattisgarh,2019,1,balod district,TOTAL,121587,177414584
9571,chhattisgarh,2019,1,kabirdham district,TOTAL,119875,163043397
9572,chhattisgarh,2019,1,surguja district,TOTAL,227723,429088362
9573,chhattisgarh,2019,1,dantewada district,TOTAL,63018,131673356
9574,chhattisgarh,2019,1,gariyaband district,TOTAL,92577,168035253
9575,chhattisgarh,2019,1,durg district,TOTAL,1008156,1453318461
9576,chhattisgarh,2019,1,rajnandgaon district,TOTAL,247733,400107405
9577,chhattisgarh,2019,1,raipur district,TOTAL,1847370,2956050311
9578,chhattisgarh,2019,1,narayanpur district,TOTAL,26074,49783663
9579,chhattisgarh,2019,1,kanker district,TOTAL,122627,239779871
9580,chhattisgarh,2019,1,korea district,TOTAL,161384,271127156
9581,chhattisgarh,2019,1,mungeli district,TOTAL,79597,130902009
9582,chhattisgarh,2019,1,bilaspur district,TOTAL,760633,1049002076
9583,chhattisgarh,2019,1,balrampur district,TOTAL,115076,312596791
9584,chhattisgarh,2019,1,bijapur district,TOTAL,47810,92607592
9585,chhattisgarh,2019,1,bemetara district,TOTAL,110242,185597215
9586,chhattisgarh,2019,1,bastar district,TOTAL,164104,303174307
9587,chhattisgarh,2019,1,kondagaon district,TOTAL,73753,132832437
9588,chhattisgarh,2019,1,mahasamund district,TOTAL,195292,369728146
9589,chhattisgarh,2019,2,dhamtari district,TOTAL,129792,224601064
9590,chhattisgarh,2019,2,korba district,TOTAL,333692,647738439
9591,chhattisgarh,2019,2,surajpur district,TOTAL,132413,271873847
9592,chhattisgarh,2019,2,baloda bazar district,TOTAL,221143,425860968
9593,chhattisgarh,2019,2,sukma district,TOTAL,49779,135038882
9594,chhattisgarh,2019,2,raigarh district,TOTAL,431031,837453321
9595,chhattisgarh,2019,2,janjgir champa district,TOTAL,559574,924458855
9596,chhattisgarh,2019,2,jashpur district,TOTAL,117254,264280533
9597,chhattisgarh,2019,2,balod district,TOTAL,126367,214449206
9598,chhattisgarh,2019,2,kabirdham district,TOTAL,112190,192177770
9599,chhattisgarh,2019,2,surguja district,TOTAL,217707,486013730
9600,chhattisgarh,2019,2,dantewada district,TOTAL,67171,170474770
9601,chhattisgarh,2019,2,gariyaband district,TOTAL,88745,183912563
9602,chhattisgarh,2019,2,durg district,TOTAL,1547551,2380514730
9603,chhattisgarh,2019,2,rajnandgaon district,TOTAL,254329,483937834
9604,chhattisgarh,2019,2,raipur district,TOTAL,3068366,5288462569
9605,chhattisgarh,2019,2,narayanpur district,TOTAL,28248,53965415
9606,chhattisgarh,2019,2,kanker district,TOTAL,126925,288031799
9607,chhattisgarh,2019,2,korea district,TOTAL,144064,294485943
9608,chhattisgarh,2019,2,mungeli district,TOTAL,77646,155911222
9609,chhattisgarh,2019,2,bilaspur district,TOTAL,845039,1454675923
9610,chhattisgarh,2019,2,balrampur district,TOTAL,119100,347340407
9611,chhattisgarh,2019,2,bijapur district,TOTAL,62405,165337534
9612,chhattisgarh,2019,2,bemetara district,TOTAL,109005,196623353
9613,chhattisgarh,2019,2,bastar district,TOTAL,162781,366941641
9614,chhattisgarh,2019,2,kondagaon district,TOTAL,71252,156325610
9615,chhattisgarh,2019,2,mahasamund district,TOTAL,186376,391467746
9616,chhattisgarh,2018,3,dhamtari district,TOTAL,82428,117488009
9617,chhattisgarh,2018,3,korba district,TOTAL,184852,293436194
9618,chhattisgarh,2018,3,surajpur district,TOTAL,70726,117394526
9619,chhattisgarh,2018,3,baloda bazar district,TOTAL,127539,204693992
9620,chhattisgarh,2018,3,sukma district,TOTAL,14906,34497222
9621,chhattisgarh,2018,3,raigarh district,TOTAL,263831,410153295
9622,chhattisgarh,2018,3,janjgir champa district,TOTAL,544027,761781545
9623,chhattisgarh,2018,3,jashpur district,TOTAL,68085,107652984
9624,chhattisgarh,2018,3,balod district,TOTAL,71561,92661258
9625,chhattisgarh,2018,3,kabirdham district,TOTAL,59769,79081577
9626,chhattisgarh,2018,3,surguja district,TOTAL,123129,222467433
9627,chhattisgarh,2018,3,dantewada district,TOTAL,30707,61983191
9628,chhattisgarh,2018,3,gariyaband district,TOTAL,68853,100197481
9629,chhattisgarh,2018,3,durg district,TOTAL,397408,670651315
9630,chhattisgarh,2018,3,rajnandgaon district,TOTAL,154856,234428137
9631,chhattisgarh,2018,3,raipur district,TOTAL,659871,1235190303
9632,chhattisgarh,2018,3,narayanpur district,TOTAL,10326,14992218
9633,chhattisgarh,2018,3,kanker district,TOTAL,62200,99066430
9634,chhattisgarh,2018,3,korea district,TOTAL,79975,151849657
9635,chhattisgarh,2018,3,mungeli district,TOTAL,40168,58982986
9636,chhattisgarh,2018,3,bilaspur district,TOTAL,335751,498127861
9637,chhattisgarh,2018,3,balrampur district,TOTAL,59664,150052868
9638,chhattisgarh,2018,3,bijapur district,TOTAL,23318,52221607
9639,chhattisgarh,2018,3,bemetara district,TOTAL,73056,110600944
9640,chhattisgarh,2018,3,bastar district,TOTAL,84286,152773164
9641,chhattisgarh,2018,3,kondagaon district,TOTAL,42641,70026983
9642,chhattisgarh,2018,3,mahasamund district,TOTAL,125671,199853879
9643,chhattisgarh,2018,4,dhamtari district,TOTAL,108799,164708733
9644,chhattisgarh,2018,4,korba district,TOTAL,270387,480365449
9645,chhattisgarh,2018,4,surajpur district,TOTAL,109764,192938270
9646,chhattisgarh,2018,4,baloda bazar district,TOTAL,190033,295982106
9647,chhattisgarh,2018,4,sukma district,TOTAL,29759,66493047
9648,chhattisgarh,2018,4,raigarh district,TOTAL,371009,609355216
9649,chhattisgarh,2018,4,janjgir champa district,TOTAL,669790,1023380162
9650,chhattisgarh,2018,4,jashpur district,TOTAL,91425,181439133
9651,chhattisgarh,2018,4,balod district,TOTAL,101967,149467198
9652,chhattisgarh,2018,4,kabirdham district,TOTAL,90957,130261125
9653,chhattisgarh,2018,4,surguja district,TOTAL,174043,354179706
9654,chhattisgarh,2018,4,dantewada district,TOTAL,51960,114087585
9655,chhattisgarh,2018,4,gariyaband district,TOTAL,82751,154467158
9656,chhattisgarh,2018,4,durg district,TOTAL,529904,944287367
9657,chhattisgarh,2018,4,rajnandgaon district,TOTAL,204099,352901504
9658,chhattisgarh,2018,4,raipur district,TOTAL,891868,1740861108
9659,chhattisgarh,2018,4,narayanpur district,TOTAL,20798,37921533
9660,chhattisgarh,2018,4,kanker district,TOTAL,102769,204619479
9661,chhattisgarh,2018,4,korea district,TOTAL,122536,237083469
9662,chhattisgarh,2018,4,mungeli district,TOTAL,82792,106414846
9663,chhattisgarh,2018,4,bilaspur district,TOTAL,471373,730446431
9664,chhattisgarh,2018,4,balrampur district,TOTAL,92320,247643052
9665,chhattisgarh,2018,4,bijapur district,TOTAL,38826,83030265
9666,chhattisgarh,2018,4,bemetara district,TOTAL,100405,156087709
9667,chhattisgarh,2018,4,bastar district,TOTAL,123188,240073969
9668,chhattisgarh,2018,4,kondagaon district,TOTAL,63449,120750465
9669,chhattisgarh,2018,4,mahasamund district,TOTAL,178873,297166565
9670,chhattisgarh,2018,1,dhamtari district,TOTAL,40907,36969406
9671,chhattisgarh,2018,1,korba district,TOTAL,93345,99366683
9672,chhattisgarh,2018,1,surajpur district,TOTAL,35573,34242977
9673,chhattisgarh,2018,1,baloda bazar district,TOTAL,61987,55455251
9674,chhattisgarh,2018,1,sukma district,TOTAL,3825,6509136
9675,chhattisgarh,2018,1,raigarh district,TOTAL,133135,140463994
9676,chhattisgarh,2018,1,janjgir champa district,TOTAL,219761,223984259
9677,chhattisgarh,2018,1,jashpur district,TOTAL,41174,39068620
9678,chhattisgarh,2018,1,balod district,TOTAL,36121,33548672
9679,chhattisgarh,2018,1,kabirdham district,TOTAL,32615,22661025
9680,chhattisgarh,2018,1,surguja district,TOTAL,68251,77822921
9681,chhattisgarh,2018,1,dantewada district,TOTAL,8452,12999922
9682,chhattisgarh,2018,1,gariyaband district,TOTAL,40648,38684589
9683,chhattisgarh,2018,1,durg district,TOTAL,226774,274435199
9684,chhattisgarh,2018,1,rajnandgaon district,TOTAL,73040,79830832
9685,chhattisgarh,2018,1,raipur district,TOTAL,323570,474633363
9686,chhattisgarh,2018,1,narayanpur district,TOTAL,2998,2964107
9687,chhattisgarh,2018,1,kanker district,TOTAL,29788,28373231
9688,chhattisgarh,2018,1,korea district,TOTAL,39025,44008432
9689,chhattisgarh,2018,1,mungeli district,TOTAL,19819,15819138
9690,chhattisgarh,2018,1,bilaspur district,TOTAL,158509,169865045
9691,chhattisgarh,2018,1,balrampur district,TOTAL,29546,41793646
9692,chhattisgarh,2018,1,bijapur district,TOTAL,5863,10478592
9693,chhattisgarh,2018,1,bemetara district,TOTAL,41406,40326244
9694,chhattisgarh,2018,1,bastar district,TOTAL,38895,50365512
9695,chhattisgarh,2018,1,kondagaon district,TOTAL,22249,25283402
9696,chhattisgarh,2018,1,mahasamund district,TOTAL,64238,69201346
9697,chhattisgarh,2018,2,dhamtari district,TOTAL,64767,75916210
9698,chhattisgarh,2018,2,korba district,TOTAL,138391,211036250
9699,chhattisgarh,2018,2,surajpur district,TOTAL,52149,71214642
9700,chhattisgarh,2018,2,baloda bazar district,TOTAL,92920,133808358
9701,chhattisgarh,2018,2,sukma district,TOTAL,6329,17216596
9702,chhattisgarh,2018,2,raigarh district,TOTAL,190903,269228922
9703,chhattisgarh,2018,2,janjgir champa district,TOTAL,402022,565626317
9704,chhattisgarh,2018,2,jashpur district,TOTAL,57456,81880457
9705,chhattisgarh,2018,2,balod district,TOTAL,51273,55679688
9706,chhattisgarh,2018,2,kabirdham district,TOTAL,45836,50368745
9707,chhattisgarh,2018,2,surguja district,TOTAL,94260,156057826
9708,chhattisgarh,2018,2,dantewada district,TOTAL,16759,33319758
9709,chhattisgarh,2018,2,gariyaband district,TOTAL,54234,69652731
9710,chhattisgarh,2018,2,durg district,TOTAL,302345,466514532
9711,chhattisgarh,2018,2,rajnandgaon district,TOTAL,118132,152826147
9712,chhattisgarh,2018,2,raipur district,TOTAL,470127,841704574
9713,chhattisgarh,2018,2,narayanpur district,TOTAL,4613,6008458
9714,chhattisgarh,2018,2,kanker district,TOTAL,39505,60601702
9715,chhattisgarh,2018,2,korea district,TOTAL,54668,95050511
9716,chhattisgarh,2018,2,mungeli district,TOTAL,31126,36967297
9717,chhattisgarh,2018,2,bilaspur district,TOTAL,227499,324449553
9718,chhattisgarh,2018,2,balrampur district,TOTAL,45309,112473572
9719,chhattisgarh,2018,2,bijapur district,TOTAL,12815,26201133
9720,chhattisgarh,2018,2,bemetara district,TOTAL,61257,80647586
9721,chhattisgarh,2018,2,bastar district,TOTAL,57153,96021635
9722,chhattisgarh,2018,2,kondagaon district,TOTAL,31090,49190220
9723,chhattisgarh,2018,2,mahasamund district,TOTAL,93218,124507011
9724,meghalaya,2021,3,north garo hills district,TOTAL,30790,56346103
9725,meghalaya,2021,3,south west khasi hills district,TOTAL,8524,20862237
9726,meghalaya,2021,3,west garo hills district,TOTAL,207635,550868915
9727,meghalaya,2021,3,south garo hills district,TOTAL,23378,50417337
9728,meghalaya,2021,3,east jaintia hills district,TOTAL,103142,254116660
9729,meghalaya,2021,3,south west garo hills district,TOTAL,28662,59140851
9730,meghalaya,2021,3,east khasi hills district,TOTAL,475308,1267820067
9731,meghalaya,2021,3,east garo hills district,TOTAL,29654,54695590
9732,meghalaya,2021,3,ribhoi district,TOTAL,135524,337135306
9733,meghalaya,2021,3,west jaintia hills district,TOTAL,37590,71888903
9734,meghalaya,2021,3,west khasi hills district,TOTAL,17524,45708478
9735,meghalaya,2021,4,north garo hills district,TOTAL,38565,88113799
9736,meghalaya,2021,4,south west khasi hills district,TOTAL,12151,47472032
9737,meghalaya,2021,4,west garo hills district,TOTAL,261543,746098768
9738,meghalaya,2021,4,south garo hills district,TOTAL,28989,89662812
9739,meghalaya,2021,4,east jaintia hills district,TOTAL,140522,371541323
9740,meghalaya,2021,4,south west garo hills district,TOTAL,35153,76249072
9741,meghalaya,2021,4,east khasi hills district,TOTAL,602012,1647841435
9742,meghalaya,2021,4,east garo hills district,TOTAL,37744,79675265
9743,meghalaya,2021,4,ribhoi district,TOTAL,210094,495239611
9744,meghalaya,2021,4,west jaintia hills district,TOTAL,43460,98276171
9745,meghalaya,2021,4,west khasi hills district,TOTAL,29960,108595108
9746,meghalaya,2021,1,north garo hills district,TOTAL,18850,37908696
9747,meghalaya,2021,1,south west khasi hills district,TOTAL,6212,18881726
9748,meghalaya,2021,1,west garo hills district,TOTAL,133362,370492803
9749,meghalaya,2021,1,south garo hills district,TOTAL,19054,44351833
9750,meghalaya,2021,1,east jaintia hills district,TOTAL,70732,205454314
9751,meghalaya,2021,1,south west garo hills district,TOTAL,18591,41861206
9752,meghalaya,2021,1,east khasi hills district,TOTAL,322156,915771307
9753,meghalaya,2021,1,east garo hills district,TOTAL,18473,40212217
9754,meghalaya,2021,1,ribhoi district,TOTAL,98957,266571316
9755,meghalaya,2021,1,west jaintia hills district,TOTAL,24312,53826602
9756,meghalaya,2021,1,west khasi hills district,TOTAL,16947,60183253
9757,meghalaya,2021,2,north garo hills district,TOTAL,25028,37984069
9758,meghalaya,2021,2,south west khasi hills district,TOTAL,7218,17922261
9759,meghalaya,2021,2,west garo hills district,TOTAL,174186,437555569
9760,meghalaya,2021,2,south garo hills district,TOTAL,21894,48819031
9761,meghalaya,2021,2,east jaintia hills district,TOTAL,87223,205906820
9762,meghalaya,2021,2,south west garo hills district,TOTAL,24491,47526700
9763,meghalaya,2021,2,east khasi hills district,TOTAL,386773,994348113
9764,meghalaya,2021,2,east garo hills district,TOTAL,24431,42603145
9765,meghalaya,2021,2,ribhoi district,TOTAL,111231,265892507
9766,meghalaya,2021,2,west jaintia hills district,TOTAL,30529,53732989
9767,meghalaya,2021,2,west khasi hills district,TOTAL,16590,41326043
9768,meghalaya,2023,1,north garo hills district,TOTAL,97035,198957381
9769,meghalaya,2023,1,south west khasi hills district,TOTAL,34526,123121635
9770,meghalaya,2023,1,west garo hills district,TOTAL,1041221,2765563809
9771,meghalaya,2023,1,south garo hills district,TOTAL,95917,276701570
9772,meghalaya,2023,1,east jaintia hills district,TOTAL,515136,1371613773
9773,meghalaya,2023,1,south west garo hills district,TOTAL,112416,302145041
9774,meghalaya,2023,1,east khasi hills district,TOTAL,1220563,2680323809
9775,meghalaya,2023,1,east garo hills district,TOTAL,102374,230703822
9776,meghalaya,2023,1,ribhoi district,TOTAL,729560,1474982935
9777,meghalaya,2023,1,west jaintia hills district,TOTAL,134028,377216408
9778,meghalaya,2023,1,west khasi hills district,TOTAL,81929,283510432
9779,meghalaya,2023,2,north garo hills district,TOTAL,113361,215038091
9780,meghalaya,2023,2,south west khasi hills district,TOTAL,37376,127026105
9781,meghalaya,2023,2,west garo hills district,TOTAL,1313181,3093601156
9782,meghalaya,2023,2,south garo hills district,TOTAL,104600,273407662
9783,meghalaya,2023,2,east jaintia hills district,TOTAL,602439,1411515511
9784,meghalaya,2023,2,south west garo hills district,TOTAL,138973,324256480
9785,meghalaya,2023,2,east khasi hills district,TOTAL,1584287,3308371744
9786,meghalaya,2023,2,east garo hills district,TOTAL,119181,259323245
9787,meghalaya,2023,2,ribhoi district,TOTAL,849150,1540619034
9788,meghalaya,2023,2,west jaintia hills district,TOTAL,143311,363450970
9789,meghalaya,2023,2,west khasi hills district,TOTAL,71353,167896488
9790,meghalaya,2020,3,north garo hills district,TOTAL,17943,23618250
9791,meghalaya,2020,3,south west khasi hills district,TOTAL,5942,8330565
9792,meghalaya,2020,3,west garo hills district,TOTAL,117550,249575864
9793,meghalaya,2020,3,south garo hills district,TOTAL,17171,23368652
9794,meghalaya,2020,3,east jaintia hills district,TOTAL,52534,99669877
9795,meghalaya,2020,3,south west garo hills district,TOTAL,19536,31848167
9796,meghalaya,2020,3,east khasi hills district,TOTAL,239307,571789473
9797,meghalaya,2020,3,east garo hills district,TOTAL,19353,30405909
9798,meghalaya,2020,3,ribhoi district,TOTAL,64590,138771339
