,State,Transaction_Year,Quaters,District,RegisteredUsers
612,bihar,2020,1,Patna,135524
613,bihar,2020,1,East Champaran,105308
614,bihar,2020,1,West Champaran,85599
615,bihar,2020,1,Gaya,78258
616,bihar,2020,1,Muzaffarpur,70891
617,bihar,2020,1,Patna,66952
618,bihar,2020,1,Darbhanga,66311
619,bihar,2020,1,Bhojpur,66179
620,bihar,2020,2,patna,1506233
621,bihar,2020,2,muzaffarpur,558435
622,bihar,2020,2,purbi champaran,505364
623,bihar,2020,2,gaya,447895
624,bihar,2020,2,pashchim champaran,390547
625,bihar,2020,2,samastipur,381913
626,bihar,2020,2,saran,381281
627,bihar,2020,2,darbhanga,379555
628,bihar,2020,2,madhubani,379217
629,bihar,2020,2,bhagalpur,352316
630,bihar,2020,2,Patna,239180
631,bihar,2020,2,Patna,156697
632,bihar,2020,2,Patna,143564
633,bihar,2020,2,East Champaran,116500
634,bihar,2020,2,West Champaran,95794
635,bihar,2020,2,Gaya,84238
636,bihar,2020,2,Muzaffarpur,76881
637,bihar,2020,2,Patna,72440
638,bihar,2020,2,Darbhanga,72384
639,bihar,2020,2,Bhojpur,71937
640,bihar,2022,3,patna,2716533
641,bihar,2022,3,muzaffarpur,1077200
642,bihar,2022,3,purbi champaran,1025772
643,bihar,2022,3,gaya,859903
644,bihar,2022,3,pashchim champaran,777977
645,bihar,2022,3,saran,756293
646,bihar,2022,3,samastipur,754322
647,bihar,2022,3,madhubani,753153
648,bihar,2022,3,darbhanga,749430
649,bihar,2022,3,vaishali,688248
650,bihar,2022,3,Patna,414926
651,bihar,2022,3,Patna,272017
652,bihar,2022,3,Patna,251896
653,bihar,2022,3,East Champaran,223461
654,bihar,2022,3,West Champaran,183758
655,bihar,2022,3,Gaya,153810
656,bihar,2022,3,Muzaffarpur,139844
657,bihar,2022,3,Darbhanga,134888
658,bihar,2022,3,Bhojpur,132748
659,bihar,2022,3,Patna,131911
660,bihar,2022,4,patna,2854738
661,bihar,2022,4,muzaffarpur,1132096
662,bihar,2022,4,purbi champaran,1079466
663,bihar,2022,4,gaya,902593
664,bihar,2022,4,pashchim champaran,817644
665,bihar,2022,4,saran,795553
666,bihar,2022,4,samastipur,793296
667,bihar,2022,4,madhubani,790218
668,bihar,2022,4,darbhanga,787306
669,bihar,2022,4,vaishali,723338
670,bihar,2022,4,Patna,435858
671,bihar,2022,4,Patna,286403
672,bihar,2022,4,Patna,264853
673,bihar,2022,4,East Champaran,235479
674,bihar,2022,4,West Champaran,193467
675,bihar,2022,4,Gaya,161778
676,bihar,2022,4,Muzaffarpur,147230
677,bihar,2022,4,Darbhanga,142051
678,bihar,2022,4,Bhojpur,139772
679,bihar,2022,4,Patna,138639
680,bihar,2022,1,patna,2443356
681,bihar,2022,1,muzaffarpur,962924
682,bihar,2022,1,purbi champaran,912427
683,bihar,2022,1,gaya,769265
684,bihar,2022,1,pashchim champaran,692182
685,bihar,2022,1,saran,673849
686,bihar,2022,1,samastipur,672508
687,bihar,2022,1,madhubani,672303
688,bihar,2022,1,darbhanga,669850
689,bihar,2022,1,vaishali,614159
690,bihar,2022,1,Patna,374585
691,bihar,2022,1,Patna,244496
692,bihar,2022,1,Patna,226982
693,bihar,2022,1,East Champaran,199667
694,bihar,2022,1,West Champaran,164043
695,bihar,2022,1,Gaya,138345
696,bihar,2022,1,Muzaffarpur,125613
697,bihar,2022,1,Darbhanga,120989
698,bihar,2022,1,Bhojpur,119021
699,bihar,2022,1,Patna,118829
700,bihar,2022,2,patna,2577123
701,bihar,2022,2,muzaffarpur,1018560
702,bihar,2022,2,purbi champaran,967838
703,bihar,2022,2,gaya,814180
704,bihar,2022,2,pashchim champaran,734476
705,bihar,2022,2,saran,714109
706,bihar,2022,2,samastipur,712626
707,bihar,2022,2,madhubani,711897
708,bihar,2022,2,darbhanga,708828
709,bihar,2022,2,vaishali,650319
710,bihar,2022,2,Patna,394289
711,bihar,2022,2,Patna,257919
712,bihar,2022,2,Patna,239192
713,bihar,2022,2,East Champaran,211280
714,bihar,2022,2,West Champaran,173688
715,bihar,2022,2,Gaya,145953
716,bihar,2022,2,Muzaffarpur,132578
717,bihar,2022,2,Darbhanga,127805
718,bihar,2022,2,Bhojpur,125702
719,bihar,2022,2,Patna,125223
720,bihar,2019,3,patna,1180262
721,bihar,2019,3,muzaffarpur,396343
722,bihar,2019,3,purbi champaran,330361
723,bihar,2019,3,gaya,315649
724,bihar,2019,3,samastipur,262875
725,bihar,2019,3,darbhanga,262421
726,bihar,2019,3,saran,260966
727,bihar,2019,3,pashchim champaran,256491
728,bihar,2019,3,madhubani,255761
729,bihar,2019,3,bhagalpur,249214
730,bihar,2019,3,Patna,194197
731,bihar,2019,3,Patna,131686
732,bihar,2019,3,Patna,117437
733,bihar,2019,3,East Champaran,85543
734,bihar,2019,3,West Champaran,68041
735,bihar,2019,3,Gaya,65720
736,bihar,2019,3,Muzaffarpur,58919
737,bihar,2019,3,Patna,56571
738,bihar,2019,3,Bhagalpur,55738
739,bihar,2019,3,Bhojpur,55612
740,bihar,2019,4,patna,1289426
741,bihar,2019,4,muzaffarpur,445815
742,bihar,2019,4,purbi champaran,378861
743,bihar,2019,4,gaya,356225
744,bihar,2019,4,samastipur,297942
745,bihar,2019,4,saran,297022
746,bihar,2019,4,darbhanga,296008
747,bihar,2019,4,pashchim champaran,293867
748,bihar,2019,4,madhubani,291613
749,bihar,2019,4,bhagalpur,279580
750,bihar,2019,4,Patna,210421
751,bihar,2019,4,Patna,141267
752,bihar,2019,4,Patna,126595
753,bihar,2019,4,East Champaran,95162
754,bihar,2019,4,West Champaran,76410
755,bihar,2019,4,Gaya,71999
756,bihar,2019,4,Muzaffarpur,64740
757,bihar,2019,4,Patna,61692
758,bihar,2019,4,Bhojpur,61027
759,bihar,2019,4,Bhagalpur,60690
760,bihar,2019,1,patna,964432
761,bihar,2019,1,muzaffarpur,309416
762,bihar,2019,1,purbi champaran,252394
763,bihar,2019,1,gaya,245773
764,bihar,2019,1,samastipur,204544
765,bihar,2019,1,darbhanga,202521
766,bihar,2019,1,saran,197928
767,bihar,2019,1,pashchim champaran,197074
768,bihar,2019,1,bhagalpur,195057
769,bihar,2019,1,madhubani,195036
770,bihar,2019,1,Patna,155763
771,bihar,2019,1,Patna,112180
772,bihar,2019,1,Patna,98591
773,bihar,2019,1,East Champaran,67473
774,bihar,2019,1,Gaya,53758
775,bihar,2019,1,West Champaran,53452
776,bihar,2019,1,Patna,45773
777,bihar,2019,1,Muzaffarpur,45763
778,bihar,2019,1,Bhojpur,44801
779,bihar,2019,1,Bhagalpur,44256
780,bihar,2019,2,patna,1076012
781,bihar,2019,2,muzaffarpur,353459
782,bihar,2019,2,purbi champaran,292711
783,bihar,2019,2,gaya,281107
784,bihar,2019,2,samastipur,234046
785,bihar,2019,2,darbhanga,232722
786,bihar,2019,2,saran,230068
787,bihar,2019,2,pashchim champaran,227901
788,bihar,2019,2,madhubani,226202
789,bihar,2019,2,bhagalpur,223725
790,bihar,2019,2,Patna,176131
791,bihar,2019,2,Patna,122307
792,bihar,2019,2,Patna,108548
793,bihar,2019,2,East Champaran,76909
794,bihar,2019,2,West Champaran,61028
795,bihar,2019,2,Gaya,59743
796,bihar,2019,2,Muzaffarpur,52549
797,bihar,2019,2,Patna,51154
798,bihar,2019,2,Bhojpur,50446
799,bihar,2019,2,Bhagalpur,50398
800,bihar,2018,3,patna,684421
801,bihar,2018,3,muzaffarpur,211519
802,bihar,2018,3,purbi champaran,162122
803,bihar,2018,3,gaya,160375
804,bihar,2018,3,samastipur,134680
805,bihar,2018,3,darbhanga,132803
806,bihar,2018,3,bhagalpur,131270
807,bihar,2018,3,nalanda,128472
808,bihar,2018,3,pashchim champaran,124955
809,bihar,2018,3,saran,123407
810,bihar,2018,3,Patna,112494
811,bihar,2018,3,Patna,82368
812,bihar,2018,3,Patna,72430
813,bihar,2018,3,East Champaran,45977
814,bihar,2018,3,Gaya,37326
815,bihar,2018,3,West Champaran,35432
816,bihar,2018,3,Muzaffarpur,32797
817,bihar,2018,3,Patna,32597
818,bihar,2018,3,Bhagalpur,31778
819,bihar,2018,3,Muzaffarpur,31195
820,bihar,2018,4,patna,826399
821,bihar,2018,4,muzaffarpur,260789
822,bihar,2018,4,purbi champaran,206934
823,bihar,2018,4,gaya,203926
824,bihar,2018,4,samastipur,169774
825,bihar,2018,4,darbhanga,167302
826,bihar,2018,4,bhagalpur,164162
827,bihar,2018,4,saran,161486
828,bihar,2018,4,pashchim champaran,161063
829,bihar,2018,4,nalanda,160167
830,bihar,2018,4,Patna,134254
831,bihar,2018,4,Patna,97937
832,bihar,2018,4,Patna,86072
833,bihar,2018,4,East Champaran,56938
834,bihar,2018,4,Gaya,46023
835,bihar,2018,4,West Champaran,44617
836,bihar,2018,4,Muzaffarpur,39428
837,bihar,2018,4,Patna,39106
838,bihar,2018,4,Bhagalpur,38300
839,bihar,2018,4,Bhojpur,38256
840,bihar,2018,1,patna,425009
841,bihar,2018,1,muzaffarpur,125298
842,bihar,2018,1,gaya,91015
843,bihar,2018,1,purbi champaran,87561
844,bihar,2018,1,samastipur,76068
845,bihar,2018,1,bhagalpur,76063
846,bihar,2018,1,nalanda,75201
847,bihar,2018,1,darbhanga,74414
848,bihar,2018,1,vaishali,67921
849,bihar,2018,1,pashchim champaran,67656
850,bihar,2018,1,Patna,71092
851,bihar,2018,1,Patna,51989
852,bihar,2018,1,Patna,46299
853,bihar,2018,1,East Champaran,26349
854,bihar,2018,1,Gaya,22311
855,bihar,2018,1,Patna,20404
856,bihar,2018,1,West Champaran,20223
857,bihar,2018,1,Muzaffarpur,20084
858,bihar,2018,1,Bhagalpur,20071
859,bihar,2018,1,Muzaffarpur,20024
860,bihar,2018,2,patna,568657
861,bihar,2018,2,muzaffarpur,172315
862,bihar,2018,2,gaya,126422
863,bihar,2018,2,purbi champaran,125890
864,bihar,2018,2,samastipur,107143
865,bihar,2018,2,bhagalpur,106461
866,bihar,2018,2,darbhanga,105558
867,bihar,2018,2,nalanda,104076
868,bihar,2018,2,pashchim champaran,97301
869,bihar,2018,2,vaishali,96694
870,bihar,2018,2,Patna,94711
871,bihar,2018,2,Patna,68659
872,bihar,2018,2,Patna,60774
873,bihar,2018,2,East Champaran,36977
874,bihar,2018,2,Gaya,30395
875,bihar,2018,2,West Champaran,28375
876,bihar,2018,2,Muzaffarpur,27334
877,bihar,2018,2,Patna,27233
878,bihar,2018,2,Bhagalpur,26979
879,bihar,2018,2,Muzaffarpur,26341
880,uttarakhand,2021,3,dehradun,963594
881,uttarakhand,2021,3,haridwar,669249
882,uttarakhand,2021,3,udham singh nagar,568881
883,uttarakhand,2021,3,nainital,309820
884,uttarakhand,2021,3,pauri garhwal,155054
885,uttarakhand,2021,3,tehri garhwal,119032
886,uttarakhand,2021,3,almora,102118
887,uttarakhand,2021,3,pithoragarh,84476
888,uttarakhand,2021,3,chamoli,73432
889,uttarakhand,2021,3,uttarkashi,59174
890,uttarakhand,2021,3,Dehradun,262855
891,uttarakhand,2021,3,Nainital,161187
892,uttarakhand,2021,3,Udham Singh Nagar,158724
893,uttarakhand,2021,3,Haridwar,118780
894,uttarakhand,2021,3,Haridwar,115541
895,uttarakhand,2021,3,Udham Singh Nagar,101673
896,uttarakhand,2021,3,Dehradun,84416
897,uttarakhand,2021,3,Dehradun,61521
898,uttarakhand,2021,3,Udham Singh Nagar,58848
899,uttarakhand,2021,3,Haridwar,56219
900,uttarakhand,2021,4,dehradun,1028085
901,uttarakhand,2021,4,haridwar,716044
902,uttarakhand,2021,4,udham singh nagar,609138
903,uttarakhand,2021,4,nainital,330999
904,uttarakhand,2021,4,pauri garhwal,166482
905,uttarakhand,2021,4,tehri garhwal,127893
906,uttarakhand,2021,4,almora,109803
907,uttarakhand,2021,4,pithoragarh,90791
908,uttarakhand,2021,4,chamoli,78848
909,uttarakhand,2021,4,uttarkashi,63536
910,uttarakhand,2021,4,Dehradun,280017
911,uttarakhand,2021,4,Nainital,171962
912,uttarakhand,2021,4,Udham Singh Nagar,169748
913,uttarakhand,2021,4,Haridwar,126841
914,uttarakhand,2021,4,Haridwar,123554
915,uttarakhand,2021,4,Udham Singh Nagar,108918
916,uttarakhand,2021,4,Dehradun,90039
917,uttarakhand,2021,4,Dehradun,65592
918,uttarakhand,2021,4,Udham Singh Nagar,63051
919,uttarakhand,2021,4,Haridwar,60069
920,uttarakhand,2021,1,dehradun,840361
921,uttarakhand,2021,1,haridwar,580532
922,uttarakhand,2021,1,udham singh nagar,492646
923,uttarakhand,2021,1,nainital,269308
924,uttarakhand,2021,1,pauri garhwal,133484
925,uttarakhand,2021,1,tehri garhwal,102085
926,uttarakhand,2021,1,almora,87354
927,uttarakhand,2021,1,pithoragarh,72579
928,uttarakhand,2021,1,chamoli,62779
929,uttarakhand,2021,1,uttarkashi,50696
930,uttarakhand,2021,1,Dehradun,230378
931,uttarakhand,2021,1,Nainital,140799
932,uttarakhand,2021,1,Udham Singh Nagar,137954
933,uttarakhand,2021,1,Haridwar,103466
934,uttarakhand,2021,1,Haridwar,100400
935,uttarakhand,2021,1,Udham Singh Nagar,88182
936,uttarakhand,2021,1,Dehradun,73657
937,uttarakhand,2021,1,Dehradun,53647
938,uttarakhand,2021,1,Udham Singh Nagar,50886
939,uttarakhand,2021,1,Haridwar,48958
940,uttarakhand,2021,2,dehradun,898504
941,uttarakhand,2021,2,haridwar,622292
942,uttarakhand,2021,2,udham singh nagar,528392
943,uttarakhand,2021,2,nainital,288162
944,uttarakhand,2021,2,pauri garhwal,143460
945,uttarakhand,2021,2,tehri garhwal,109890
946,uttarakhand,2021,2,almora,94196
947,uttarakhand,2021,2,pithoragarh,78079
948,uttarakhand,2021,2,chamoli,67712
949,uttarakhand,2021,2,uttarkashi,54582
950,uttarakhand,2021,2,Dehradun,245790
951,uttarakhand,2021,2,Nainital,150398
952,uttarakhand,2021,2,Udham Singh Nagar,147765
953,uttarakhand,2021,2,Haridwar,110702
954,uttarakhand,2021,2,Haridwar,107534
955,uttarakhand,2021,2,Udham Singh Nagar,94503
956,uttarakhand,2021,2,Dehradun,78753
957,uttarakhand,2021,2,Dehradun,57409
958,uttarakhand,2021,2,Udham Singh Nagar,54567
959,uttarakhand,2021,2,Haridwar,52383
960,uttarakhand,2023,1,dehradun,1318049
961,uttarakhand,2023,1,haridwar,928785
962,uttarakhand,2023,1,udham singh nagar,792853
963,uttarakhand,2023,1,nainital,425816
964,uttarakhand,2023,1,pauri garhwal,213655
965,uttarakhand,2023,1,tehri garhwal,164792
966,uttarakhand,2023,1,almora,140885
967,uttarakhand,2023,1,pithoragarh,117070
968,uttarakhand,2023,1,chamoli,101718
969,uttarakhand,2023,1,uttarkashi,82107
970,uttarakhand,2023,1,Dehradun,357372
971,uttarakhand,2023,1,Nainital,221113
972,uttarakhand,2023,1,Udham Singh Nagar,221090
973,uttarakhand,2023,1,Haridwar,162931
974,uttarakhand,2023,1,Haridwar,161570
975,uttarakhand,2023,1,Udham Singh Nagar,141433
976,uttarakhand,2023,1,Dehradun,115242
977,uttarakhand,2023,1,Dehradun,84131
978,uttarakhand,2023,1,Udham Singh Nagar,82295
979,uttarakhand,2023,1,Haridwar,77375
980,uttarakhand,2023,2,dehradun,1367275
981,uttarakhand,2023,2,haridwar,965635
982,uttarakhand,2023,2,udham singh nagar,825744
983,uttarakhand,2023,2,nainital,442626
984,uttarakhand,2023,2,pauri garhwal,222967
985,uttarakhand,2023,2,tehri garhwal,172215
986,uttarakhand,2023,2,almora,147376
987,uttarakhand,2023,2,pithoragarh,122297
988,uttarakhand,2023,2,chamoli,106415
989,uttarakhand,2023,2,uttarkashi,85915
990,uttarakhand,2023,2,Dehradun,370003
991,uttarakhand,2023,2,Udham Singh Nagar,229961
992,uttarakhand,2023,2,Nainital,229504
993,uttarakhand,2023,2,Haridwar,168884
994,uttarakhand,2023,2,Haridwar,168035
995,uttarakhand,2023,2,Udham Singh Nagar,147122
996,uttarakhand,2023,2,Dehradun,119534
997,uttarakhand,2023,2,Dehradun,87242
998,uttarakhand,2023,2,Udham Singh Nagar,85744
999,uttarakhand,2023,2,Haridwar,80316
1000,uttarakhand,2020,3,dehradun,711303
1001,uttarakhand,2020,3,haridwar,491252
1002,uttarakhand,2020,3,udham singh nagar,418390
1003,uttarakhand,2020,3,nainital,227497
1004,uttarakhand,2020,3,pauri garhwal,112287
1005,uttarakhand,2020,3,tehri garhwal,85276
1006,uttarakhand,2020,3,almora,72829
1007,uttarakhand,2020,3,pithoragarh,60279
1008,uttarakhand,2020,3,chamoli,52184
1009,uttarakhand,2020,3,uttarkashi,42144
1010,uttarakhand,2020,3,Dehradun,196414
1011,uttarakhand,2020,3,Nainital,119265
1012,uttarakhand,2020,3,Udham Singh Nagar,117596
1013,uttarakhand,2020,3,Haridwar,87577
1014,uttarakhand,2020,3,Haridwar,85731
1015,uttarakhand,2020,3,Udham Singh Nagar,74529
1016,uttarakhand,2020,3,Dehradun,62484
1017,uttarakhand,2020,3,Dehradun,45231
1018,uttarakhand,2020,3,Udham Singh Nagar,42926
1019,uttarakhand,2020,3,Haridwar,41745
1020,uttarakhand,2020,4,dehradun,779564
1021,uttarakhand,2020,4,haridwar,537058
1022,uttarakhand,2020,4,udham singh nagar,456356
1023,uttarakhand,2020,4,nainital,249856
1024,uttarakhand,2020,4,pauri garhwal,123892
1025,uttarakhand,2020,4,tehri garhwal,94520
1026,uttarakhand,2020,4,almora,81020
1027,uttarakhand,2020,4,pithoragarh,67024
1028,uttarakhand,2020,4,chamoli,58039
1029,uttarakhand,2020,4,uttarkashi,46810
1030,uttarakhand,2020,4,Dehradun,214162
1031,uttarakhand,2020,4,Nainital,130684
1032,uttarakhand,2020,4,Udham Singh Nagar,127869
1033,uttarakhand,2020,4,Haridwar,95688
1034,uttarakhand,2020,4,Haridwar,93197
1035,uttarakhand,2020,4,Udham Singh Nagar,81687
1036,uttarakhand,2020,4,Dehradun,68280
1037,uttarakhand,2020,4,Dehradun,49821
1038,uttarakhand,2020,4,Udham Singh Nagar,46923
1039,uttarakhand,2020,4,Haridwar,45495
1040,uttarakhand,2020,1,dehradun,593420
1041,uttarakhand,2020,1,haridwar,408768
1042,uttarakhand,2020,1,udham singh nagar,351112
1043,uttarakhand,2020,1,nainital,186948
1044,uttarakhand,2020,1,pauri garhwal,90270
1045,uttarakhand,2020,1,tehri garhwal,66293
1046,uttarakhand,2020,1,almora,55964
1047,uttarakhand,2020,1,pithoragarh,46554
1048,uttarakhand,2020,1,chamoli,40668
1049,uttarakhand,2020,1,uttarkashi,32713
1050,uttarakhand,2020,1,Dehradun,167128
1051,uttarakhand,2020,1,Udham Singh Nagar,101035
1052,uttarakhand,2020,1,Nainital,99310
1053,uttarakhand,2020,1,Haridwar,73299
1054,uttarakhand,2020,1,Haridwar,73268
1055,uttarakhand,2020,1,Udham Singh Nagar,61242
1056,uttarakhand,2020,1,Dehradun,53342
1057,uttarakhand,2020,1,Dehradun,37215
1058,uttarakhand,2020,1,Udham Singh Nagar,35816
1059,uttarakhand,2020,1,Haridwar,35047
1060,uttarakhand,2020,2,dehradun,649026
1061,uttarakhand,2020,2,haridwar,448939
1062,uttarakhand,2020,2,udham singh nagar,383547
1063,uttarakhand,2020,2,nainital,206076
1064,uttarakhand,2020,2,pauri garhwal,101276
1065,uttarakhand,2020,2,tehri garhwal,75996
1066,uttarakhand,2020,2,almora,64523
1067,uttarakhand,2020,2,pithoragarh,53375
1068,uttarakhand,2020,2,chamoli,46467
1069,uttarakhand,2020,2,uttarkashi,37671
1070,uttarakhand,2020,2,Dehradun,180405
1071,uttarakhand,2020,2,Udham Singh Nagar,108650
1072,uttarakhand,2020,2,Nainital,108459
1073,uttarakhand,2020,2,Haridwar,80123
1074,uttarakhand,2020,2,Haridwar,79076
1075,uttarakhand,2020,2,Udham Singh Nagar,67771
1076,uttarakhand,2020,2,Dehradun,57631
1077,uttarakhand,2020,2,Dehradun,40946
1078,uttarakhand,2020,2,Udham Singh Nagar,39290
1079,uttarakhand,2020,2,Haridwar,38205
1080,uttarakhand,2022,3,dehradun,1205785
1081,uttarakhand,2022,3,haridwar,846066
1082,uttarakhand,2022,3,udham singh nagar,722008
1083,uttarakhand,2022,3,nainital,389791
1084,uttarakhand,2022,3,pauri garhwal,196481
1085,uttarakhand,2022,3,tehri garhwal,151445
1086,uttarakhand,2022,3,almora,129898
1087,uttarakhand,2022,3,pithoragarh,107498
1088,uttarakhand,2022,3,chamoli,93488
1089,uttarakhand,2022,3,uttarkashi,75369
1090,uttarakhand,2022,3,Dehradun,326983
1091,uttarakhand,2022,3,Nainital,202029
1092,uttarakhand,2022,3,Udham Singh Nagar,200811
1093,uttarakhand,2022,3,Haridwar,148897
1094,uttarakhand,2022,3,Haridwar,146342
1095,uttarakhand,2022,3,Udham Singh Nagar,128905
1096,uttarakhand,2022,3,Dehradun,105620
1097,uttarakhand,2022,3,Dehradun,76924
1098,uttarakhand,2022,3,Udham Singh Nagar,74888
1099,uttarakhand,2022,3,Haridwar,70628
1100,uttarakhand,2022,4,dehradun,1262999
1101,uttarakhand,2022,4,haridwar,887967
1102,uttarakhand,2022,4,udham singh nagar,757652
1103,uttarakhand,2022,4,nainital,407806
1104,uttarakhand,2022,4,pauri garhwal,204585
1105,uttarakhand,2022,4,tehri garhwal,157634
1106,uttarakhand,2022,4,almora,134730
1107,uttarakhand,2022,4,pithoragarh,111983
1108,uttarakhand,2022,4,chamoli,97308
1109,uttarakhand,2022,4,uttarkashi,78484
1110,uttarakhand,2022,4,Dehradun,342610
1111,uttarakhand,2022,4,Nainital,211843
1112,uttarakhand,2022,4,Udham Singh Nagar,211157
1113,uttarakhand,2022,4,Haridwar,156058
1114,uttarakhand,2022,4,Haridwar,154116
1115,uttarakhand,2022,4,Udham Singh Nagar,135226
1116,uttarakhand,2022,4,Dehradun,110486
1117,uttarakhand,2022,4,Dehradun,80606
1118,uttarakhand,2022,4,Udham Singh Nagar,78674
1119,uttarakhand,2022,4,Haridwar,74067
1120,uttarakhand,2022,1,dehradun,1088710
1121,uttarakhand,2022,1,haridwar,760173
1122,uttarakhand,2022,1,udham singh nagar,647495
1123,uttarakhand,2022,1,nainital,351226
1124,uttarakhand,2022,1,pauri garhwal,177248
1125,uttarakhand,2022,1,tehri garhwal,136364
1126,uttarakhand,2022,1,almora,117262
1127,uttarakhand,2022,1,pithoragarh,96837
1128,uttarakhand,2022,1,chamoli,84165
1129,uttarakhand,2022,1,uttarkashi,67713
1130,uttarakhand,2022,1,Dehradun,295984
1131,uttarakhand,2022,1,Nainital,182129
1132,uttarakhand,2022,1,Udham Singh Nagar,180198
1133,uttarakhand,2022,1,Haridwar,134342
1134,uttarakhand,2022,1,Haridwar,131244
1135,uttarakhand,2022,1,Udham Singh Nagar,115663
1136,uttarakhand,2022,1,Dehradun,95374
1137,uttarakhand,2022,1,Dehradun,69484
1138,uttarakhand,2022,1,Udham Singh Nagar,67108
1139,uttarakhand,2022,1,Haridwar,63631
1140,uttarakhand,2022,2,dehradun,1146386
1141,uttarakhand,2022,2,haridwar,802321
1142,uttarakhand,2022,2,udham singh nagar,683908
1143,uttarakhand,2022,2,nainital,370360
1144,uttarakhand,2022,2,pauri garhwal,187078
1145,uttarakhand,2022,2,tehri garhwal,144049
1146,uttarakhand,2022,2,almora,123856
1147,uttarakhand,2022,2,pithoragarh,102347
1148,uttarakhand,2022,2,chamoli,88939
1149,uttarakhand,2022,2,uttarkashi,71641
1150,uttarakhand,2022,2,Dehradun,311271
1151,uttarakhand,2022,2,Nainital,191979
1152,uttarakhand,2022,2,Udham Singh Nagar,190185
1153,uttarakhand,2022,2,Haridwar,141465
1154,uttarakhand,2022,2,Haridwar,138582
1155,uttarakhand,2022,2,Udham Singh Nagar,122158
1156,uttarakhand,2022,2,Dehradun,100406
1157,uttarakhand,2022,2,Dehradun,73141
1158,uttarakhand,2022,2,Udham Singh Nagar,70945
1159,uttarakhand,2022,2,Haridwar,67040
1160,uttarakhand,2019,3,dehradun,486157
1161,uttarakhand,2019,3,haridwar,334619
1162,uttarakhand,2019,3,udham singh nagar,292858
1163,uttarakhand,2019,3,nainital,153561
1164,uttarakhand,2019,3,pauri garhwal,73363
1165,uttarakhand,2019,3,tehri garhwal,52090
1166,uttarakhand,2019,3,almora,44182
1167,uttarakhand,2019,3,pithoragarh,36353
1168,uttarakhand,2019,3,chamoli,32036
1169,uttarakhand,2019,3,uttarkashi,25151
1170,uttarakhand,2019,3,Dehradun,138990
1171,uttarakhand,2019,3,Udham Singh Nagar,85399
1172,uttarakhand,2019,3,Nainital,82326
1173,uttarakhand,2019,3,Haridwar,62076
1174,uttarakhand,2019,3,Haridwar,60160
1175,uttarakhand,2019,3,Udham Singh Nagar,50354
1176,uttarakhand,2019,3,Dehradun,43943
1177,uttarakhand,2019,3,Dehradun,30492
1178,uttarakhand,2019,3,Udham Singh Nagar,29770
1179,uttarakhand,2019,3,Haridwar,29233
1180,uttarakhand,2019,4,dehradun,537026
1181,uttarakhand,2019,4,haridwar,368737
1182,uttarakhand,2019,4,udham singh nagar,319839
